order_item_id,order_id,product_id,quantity,unit_price,total_price
OI008374,ORD02816,PROD0024,2,4016.76,8033.52
OI008375,ORD02817,PROD0091,2,1699.66,3399.32
OI008376,ORD02818,PROD0008,3,2850.93,8552.79
OI008377,ORD02818,PROD0091,2,1699.66,3399.32
OI008378,ORD02818,PROD0031,1,5338.23,5338.23
OI008379,ORD02819,PROD0059,2,1916.53,3833.06
OI008380,ORD02819,PROD0004,2,2264.52,4529.04
OI008381,ORD02819,PROD0118,1,6682.8,6682.8
OI008382,ORD02820,PROD0109,2,1867.82,3735.64
OI008383,ORD02820,PROD0047,1,4437.19,4437.19
OI008384,ORD02821,PROD0070,2,4820.21,9640.42
OI008385,ORD02821,PROD0021,3,2367.58,7102.74
OI008386,ORD02821,PROD0027,3,4054.07,12162.21
OI008387,ORD02822,PROD0096,2,8999.35,17998.7
OI008388,ORD02822,PROD0017,1,7048.02,7048.02
OI008389,ORD02823,PROD0021,3,2367.58,7102.74
OI008390,ORD02824,PROD0073,2,4097.38,8194.76
OI008391,ORD02825,PROD0031,2,5338.23,10676.46
OI008392,ORD02825,PROD0012,2,3002.46,6004.92
OI008393,ORD02825,PROD0116,2,5120.51,10241.02
OI008394,ORD02825,PROD0085,2,9395.41,18790.82
OI008395,ORD02826,PROD0051,3,801.49,2404.47
OI008396,ORD02826,PROD0085,3,9395.41,28186.23
OI008397,ORD02826,PROD0115,3,6269.24,18807.72
OI008398,ORD02826,PROD0027,1,4054.07,4054.07
OI008399,ORD02826,PROD0082,1,1661.69,1661.69
OI008400,ORD02827,PROD0101,2,8042.13,16084.26
OI008401,ORD02828,PROD0053,3,5804.5,17413.5
OI008402,ORD02828,PROD0062,3,9271.03,27813.09
OI008403,ORD02829,PROD0054,3,1985.06,5955.18
OI008404,ORD02829,PROD0004,1,2264.52,2264.52
OI008405,ORD02829,PROD0009,2,1111.88,2223.76
OI008406,ORD02829,PROD0067,2,6652.53,13305.06
OI008407,ORD02829,PROD0024,3,4016.76,12050.28
OI008408,ORD02830,PROD0026,2,2701.14,5402.28
OI008409,ORD02830,PROD0057,3,7309.31,21927.93
OI008410,ORD02831,PROD0051,3,801.49,2404.47
OI008411,ORD02832,PROD0030,1,6004.45,6004.45
OI008412,ORD02832,PROD0015,2,3863.25,7726.5
OI008413,ORD02832,PROD0026,3,2701.14,8103.42
OI008414,ORD02833,PROD0092,2,5652.98,11305.96
OI008415,ORD02834,PROD0012,1,3002.46,3002.46
OI008416,ORD02834,PROD0091,1,1699.66,1699.66
OI008417,ORD02835,PROD0082,2,1661.69,3323.38
OI008418,ORD02835,PROD0041,1,673.46,673.46
OI008419,ORD02836,PROD0118,2,6682.8,13365.6
OI008420,ORD02836,PROD0080,3,5422.58,16267.74
OI008421,ORD02836,PROD0027,2,4054.07,8108.14
OI008422,ORD02836,PROD0069,3,703.48,2110.44
OI008423,ORD02836,PROD0101,1,8042.13,8042.13
OI008424,ORD02837,PROD0088,3,5103.55,15310.65
OI008425,ORD02837,PROD0095,1,8999.92,8999.92
OI008426,ORD02837,PROD0068,1,2255.24,2255.24
OI008427,ORD02837,PROD0108,1,3378.38,3378.38
OI008428,ORD02838,PROD0115,1,6269.24,6269.24
OI008429,ORD02839,PROD0018,2,6386.29,12772.58
OI008430,ORD02839,PROD0052,3,2220.94,6662.82
OI008431,ORD02839,PROD0009,2,1111.88,2223.76
OI008432,ORD02839,PROD0015,3,3863.25,11589.75
OI008433,ORD02839,PROD0059,1,1916.53,1916.53
OI008434,ORD02840,PROD0050,1,2366.52,2366.52
OI008435,ORD02840,PROD0108,3,3378.38,10135.14
OI008436,ORD02840,PROD0011,1,5408.66,5408.66
OI008437,ORD02840,PROD0039,1,6029.55,6029.55
OI008438,ORD02840,PROD0119,3,6193.6,18580.8
OI008439,ORD02841,PROD0081,3,8820.56,26461.68
OI008440,ORD02842,PROD0090,2,135.1,270.2
OI008441,ORD02842,PROD0047,1,4437.19,4437.19
OI008442,ORD02843,PROD0028,2,5144.31,10288.62
OI008443,ORD02843,PROD0002,3,7391.07,22173.21
OI008444,ORD02844,PROD0095,1,8999.92,8999.92
OI008445,ORD02844,PROD0107,1,3576.35,3576.35
OI008446,ORD02844,PROD0022,2,2750.63,5501.26
OI008447,ORD02845,PROD0059,3,1916.53,5749.59
OI008448,ORD02846,PROD0048,1,2324.5,2324.5
OI008449,ORD02847,PROD0103,3,8734.45,26203.35
OI008450,ORD02847,PROD0022,2,2750.63,5501.26
OI008451,ORD02847,PROD0019,2,4676.38,9352.76
OI008452,ORD02847,PROD0077,2,4018.28,8036.56
OI008453,ORD02847,PROD0066,1,6996.26,6996.26
OI008454,ORD02848,PROD0092,3,5652.98,16958.94
OI008455,ORD02848,PROD0052,2,2220.94,4441.88
OI008456,ORD02848,PROD0082,3,1661.69,4985.07
OI008457,ORD02848,PROD0084,3,6711.85,20135.55
OI008458,ORD02849,PROD0072,1,778.36,778.36
OI008459,ORD02849,PROD0051,1,801.49,801.49
OI008460,ORD02849,PROD0095,1,8999.92,8999.92
OI008461,ORD02849,PROD0073,1,4097.38,4097.38
OI008462,ORD02849,PROD0104,1,8184.21,8184.21
OI008463,ORD02850,PROD0065,3,9272.53,27817.59
OI008464,ORD02851,PROD0034,2,3005.65,6011.3
OI008465,ORD02852,PROD0097,1,3601.42,3601.42
OI008466,ORD02852,PROD0091,3,1699.66,5098.98
OI008467,ORD02852,PROD0090,1,135.1,135.1
OI008468,ORD02852,PROD0118,3,6682.8,20048.4
OI008469,ORD02853,PROD0060,1,4486.99,4486.99
OI008470,ORD02853,PROD0030,1,6004.45,6004.45
OI008471,ORD02853,PROD0059,3,1916.53,5749.59
OI008472,ORD02853,PROD0115,2,6269.24,12538.48
OI008473,ORD02853,PROD0082,2,1661.69,3323.38
OI008474,ORD02854,PROD0083,3,6155.61,18466.83
OI008475,ORD02854,PROD0068,3,2255.24,6765.72
OI008476,ORD02854,PROD0077,2,4018.28,8036.56
OI008477,ORD02854,PROD0045,2,9647.19,19294.38
OI008478,ORD02855,PROD0111,3,6101.47,18304.41
OI008479,ORD02855,PROD0040,1,8799.35,8799.35
OI008480,ORD02855,PROD0061,3,600.82,1802.46
OI008481,ORD02856,PROD0063,1,4907.85,4907.85
OI008482,ORD02856,PROD0072,3,778.36,2335.08
OI008483,ORD02856,PROD0109,3,1867.82,5603.46
OI008484,ORD02856,PROD0024,1,4016.76,4016.76
OI008485,ORD02857,PROD0003,2,960.69,1921.38
OI008486,ORD02857,PROD0045,3,9647.19,28941.57
OI008487,ORD02857,PROD0041,2,673.46,1346.92
OI008488,ORD02857,PROD0048,1,2324.5,2324.5
OI008489,ORD02858,PROD0030,1,6004.45,6004.45
OI008490,ORD02859,PROD0109,3,1867.82,5603.46
OI008491,ORD02859,PROD0015,1,3863.25,3863.25
OI008492,ORD02859,PROD0091,1,1699.66,1699.66
OI008493,ORD02860,PROD0116,3,5120.51,15361.53
OI008494,ORD02860,PROD0035,3,9721.69,29165.07
OI008495,ORD02860,PROD0054,2,1985.06,3970.12
OI008496,ORD02860,PROD0110,1,4402.18,4402.18
OI008497,ORD02860,PROD0074,3,5831.3,17493.9
OI008498,ORD02861,PROD0049,1,2378.14,2378.14
OI008499,ORD02861,PROD0050,1,2366.52,2366.52
OI008500,ORD02861,PROD0041,2,673.46,1346.92
OI008501,ORD02862,PROD0077,2,4018.28,8036.56
OI008502,ORD02862,PROD0054,2,1985.06,3970.12
OI008503,ORD02862,PROD0042,1,947.97,947.97
OI008504,ORD02862,PROD0063,3,4907.85,14723.55
OI008505,ORD02862,PROD0066,1,6996.26,6996.26
OI008506,ORD02863,PROD0072,1,778.36,778.36
OI008507,ORD02863,PROD0119,1,6193.6,6193.6
OI008508,ORD02863,PROD0076,3,2122.17,6366.51
OI008509,ORD02863,PROD0079,1,4637.03,4637.03
OI008510,ORD02864,PROD0035,3,9721.69,29165.07
OI008511,ORD02864,PROD0007,3,7612.19,22836.57
OI008512,ORD02865,PROD0033,1,7533.69,7533.69
OI008513,ORD02865,PROD0089,1,1013.75,1013.75
OI008514,ORD02865,PROD0102,1,2741.38,2741.38
OI008515,ORD02865,PROD0077,2,4018.28,8036.56
OI008516,ORD02865,PROD0021,2,2367.58,4735.16
OI008517,ORD02866,PROD0074,2,5831.3,11662.6
OI008518,ORD02866,PROD0044,2,1734.76,3469.52
OI008519,ORD02866,PROD0110,1,4402.18,4402.18
OI008520,ORD02867,PROD0098,2,9740.99,19481.98
OI008521,ORD02868,PROD0036,3,8718.13,26154.39
OI008522,ORD02869,PROD0035,1,9721.69,9721.69
OI008523,ORD02869,PROD0021,3,2367.58,7102.74
OI008524,ORD02869,PROD0120,3,3108.36,9325.08
OI008525,ORD02870,PROD0040,3,8799.35,26398.05
OI008526,ORD02870,PROD0108,1,3378.38,3378.38
OI008527,ORD02870,PROD0016,2,1710.28,3420.56
OI008528,ORD02870,PROD0007,3,7612.19,22836.57
OI008529,ORD02871,PROD0051,2,801.49,1602.98
OI008530,ORD02872,PROD0084,2,6711.85,13423.7
OI008531,ORD02872,PROD0026,2,2701.14,5402.28
OI008532,ORD02873,PROD0078,2,3230.15,6460.3
OI008533,ORD02873,PROD0024,3,4016.76,12050.28
OI008534,ORD02873,PROD0049,1,2378.14,2378.14
OI008535,ORD02873,PROD0010,3,6076.89,18230.67
OI008536,ORD02874,PROD0085,1,9395.41,9395.41
OI008537,ORD02875,PROD0102,2,2741.38,5482.76
OI008538,ORD02875,PROD0085,1,9395.41,9395.41
OI008539,ORD02876,PROD0056,1,6766.31,6766.31
OI008540,ORD02877,PROD0035,3,9721.69,29165.07
OI008541,ORD02878,PROD0075,2,6607.99,13215.98
OI008542,ORD02878,PROD0045,2,9647.19,19294.38
OI008543,ORD02879,PROD0003,3,960.69,2882.07
OI008544,ORD02879,PROD0034,1,3005.65,3005.65
OI008545,ORD02879,PROD0062,1,9271.03,9271.03
OI008546,ORD02879,PROD0018,2,6386.29,12772.58
OI008547,ORD02880,PROD0029,3,1613.13,4839.39
OI008548,ORD02880,PROD0039,2,6029.55,12059.1
OI008549,ORD02881,PROD0071,2,663.11,1326.22
OI008550,ORD02882,PROD0115,1,6269.24,6269.24
OI008551,ORD02882,PROD0056,1,6766.31,6766.31
OI008552,ORD02883,PROD0026,2,2701.14,5402.28
OI008553,ORD02883,PROD0023,2,8776.04,17552.08
OI008554,ORD02884,PROD0059,1,1916.53,1916.53
OI008555,ORD02884,PROD0113,2,5247.21,10494.42
OI008556,ORD02884,PROD0010,3,6076.89,18230.67
OI008557,ORD02885,PROD0066,1,6996.26,6996.26
OI008558,ORD02885,PROD0114,2,3705.79,7411.58
OI008559,ORD02885,PROD0075,3,6607.99,19823.97
OI008560,ORD02885,PROD0098,1,9740.99,9740.99
OI008561,ORD02885,PROD0099,2,8659.6,17319.2
OI008562,ORD02886,PROD0075,2,6607.99,13215.98
OI008563,ORD02886,PROD0109,3,1867.82,5603.46
OI008564,ORD02886,PROD0083,3,6155.61,18466.83
OI008565,ORD02886,PROD0049,1,2378.14,2378.14
OI008566,ORD02887,PROD0086,1,7449.93,7449.93
OI008567,ORD02887,PROD0120,3,3108.36,9325.08
OI008568,ORD02887,PROD0013,2,5815.79,11631.58
OI008569,ORD02887,PROD0035,2,9721.69,19443.38
OI008570,ORD02887,PROD0018,3,6386.29,19158.87
OI008571,ORD02888,PROD0118,1,6682.8,6682.8
OI008572,ORD02889,PROD0003,2,960.69,1921.38
OI008573,ORD02889,PROD0033,3,7533.69,22601.07
OI008574,ORD02890,PROD0095,3,8999.92,26999.76
OI008575,ORD02891,PROD0098,1,9740.99,9740.99
OI008576,ORD02891,PROD0108,2,3378.38,6756.76
OI008577,ORD02891,PROD0119,2,6193.6,12387.2
OI008578,ORD02891,PROD0031,1,5338.23,5338.23
OI008579,ORD02892,PROD0100,3,345.38,1036.14
OI008580,ORD02892,PROD0095,3,8999.92,26999.76
OI008581,ORD02892,PROD0106,3,2858.17,8574.51
OI008582,ORD02892,PROD0037,3,6128.81,18386.43
OI008583,ORD02893,PROD0112,2,1981.78,3963.56
OI008584,ORD02893,PROD0048,1,2324.5,2324.5
OI008585,ORD02894,PROD0088,1,5103.55,5103.55
OI008586,ORD02894,PROD0004,3,2264.52,6793.56
OI008587,ORD02895,PROD0059,3,1916.53,5749.59
OI008588,ORD02895,PROD0040,3,8799.35,26398.05
OI008589,ORD02895,PROD0092,1,5652.98,5652.98
OI008590,ORD02896,PROD0043,1,7681.76,7681.76
OI008591,ORD02897,PROD0059,2,1916.53,3833.06
OI008592,ORD02897,PROD0029,3,1613.13,4839.39
OI008593,ORD02897,PROD0035,3,9721.69,29165.07
OI008594,ORD02898,PROD0058,3,1996.74,5990.22
OI008595,ORD02899,PROD0008,3,2850.93,8552.79
OI008596,ORD02900,PROD0035,3,9721.69,29165.07
OI008597,ORD02900,PROD0092,3,5652.98,16958.94
OI008598,ORD02900,PROD0020,3,2274.19,6822.57
OI008599,ORD02901,PROD0031,2,5338.23,10676.46
OI008600,ORD02902,PROD0112,3,1981.78,5945.34
OI008601,ORD02902,PROD0063,1,4907.85,4907.85
OI008602,ORD02902,PROD0051,1,801.49,801.49
OI008603,ORD02903,PROD0092,2,5652.98,11305.96
OI008604,ORD02903,PROD0089,3,1013.75,3041.25
OI008605,ORD02903,PROD0102,1,2741.38,2741.38
OI008606,ORD02903,PROD0038,2,5439.85,10879.7
OI008607,ORD02904,PROD0074,3,5831.3,17493.9
OI008608,ORD02904,PROD0079,3,4637.03,13911.09
OI008609,ORD02904,PROD0072,3,778.36,2335.08
OI008610,ORD02904,PROD0016,3,1710.28,5130.84
OI008611,ORD02904,PROD0001,2,347.61,695.22
OI008612,ORD02905,PROD0107,3,3576.35,10729.05
OI008613,ORD02905,PROD0007,2,7612.19,15224.38
OI008614,ORD02905,PROD0091,3,1699.66,5098.98
OI008615,ORD02905,PROD0102,2,2741.38,5482.76
OI008616,ORD02905,PROD0003,3,960.69,2882.07
OI008617,ORD02906,PROD0039,3,6029.55,18088.65
OI008618,ORD02906,PROD0080,3,5422.58,16267.74
OI008619,ORD02906,PROD0031,3,5338.23,16014.69
OI008620,ORD02906,PROD0103,3,8734.45,26203.35
OI008621,ORD02906,PROD0066,3,6996.26,20988.78
OI008622,ORD02907,PROD0092,1,5652.98,5652.98
OI008623,ORD02907,PROD0036,3,8718.13,26154.39
OI008624,ORD02907,PROD0083,2,6155.61,12311.22
OI008625,ORD02907,PROD0102,1,2741.38,2741.38
OI008626,ORD02908,PROD0021,2,2367.58,4735.16
OI008627,ORD02908,PROD0040,3,8799.35,26398.05
OI008628,ORD02908,PROD0102,2,2741.38,5482.76
OI008629,ORD02908,PROD0075,3,6607.99,19823.97
OI008630,ORD02908,PROD0106,3,2858.17,8574.51
OI008631,ORD02909,PROD0113,1,5247.21,5247.21
OI008632,ORD02909,PROD0045,2,9647.19,19294.38
OI008633,ORD02910,PROD0074,1,5831.3,5831.3
OI008634,ORD02910,PROD0011,2,5408.66,10817.32
OI008635,ORD02910,PROD0084,1,6711.85,6711.85
OI008636,ORD02910,PROD0062,3,9271.03,27813.09
OI008637,ORD02910,PROD0034,2,3005.65,6011.3
OI008638,ORD02911,PROD0093,3,5501.34,16504.02
OI008639,ORD02911,PROD0040,1,8799.35,8799.35
OI008640,ORD02911,PROD0043,1,7681.76,7681.76
OI008641,ORD02911,PROD0091,1,1699.66,1699.66
OI008642,ORD02911,PROD0018,1,6386.29,6386.29
OI008643,ORD02912,PROD0050,1,2366.52,2366.52
OI008644,ORD02912,PROD0105,2,2306.94,4613.88
OI008645,ORD02913,PROD0063,2,4907.85,9815.7
OI008646,ORD02913,PROD0004,2,2264.52,4529.04
OI008647,ORD02914,PROD0026,3,2701.14,8103.42
OI008648,ORD02914,PROD0100,1,345.38,345.38
OI008649,ORD02914,PROD0110,2,4402.18,8804.36
OI008650,ORD02914,PROD0037,3,6128.81,18386.43
OI008651,ORD02914,PROD0073,3,4097.38,12292.14
OI008652,ORD02915,PROD0038,3,5439.85,16319.55
OI008653,ORD02916,PROD0040,1,8799.35,8799.35
OI008654,ORD02916,PROD0088,2,5103.55,10207.1
OI008655,ORD02916,PROD0045,3,9647.19,28941.57
OI008656,ORD02916,PROD0097,1,3601.42,3601.42
OI008657,ORD02917,PROD0051,2,801.49,1602.98
OI008658,ORD02917,PROD0100,1,345.38,345.38
OI008659,ORD02917,PROD0025,3,2722.31,8166.93
OI008660,ORD02917,PROD0009,2,1111.88,2223.76
OI008661,ORD02918,PROD0048,3,2324.5,6973.5
OI008662,ORD02918,PROD0101,1,8042.13,8042.13
OI008663,ORD02919,PROD0098,3,9740.99,29222.97
OI008664,ORD02919,PROD0068,3,2255.24,6765.72
OI008665,ORD02919,PROD0030,1,6004.45,6004.45
OI008666,ORD02920,PROD0028,3,5144.31,15432.93
OI008667,ORD02920,PROD0034,1,3005.65,3005.65
OI008668,ORD02920,PROD0116,2,5120.51,10241.02
OI008669,ORD02920,PROD0094,3,1566.13,4698.39
OI008670,ORD02920,PROD0089,3,1013.75,3041.25
OI008671,ORD02921,PROD0090,2,135.1,270.2
OI008672,ORD02921,PROD0027,3,4054.07,12162.21
OI008673,ORD02921,PROD0052,1,2220.94,2220.94
OI008674,ORD02921,PROD0098,3,9740.99,29222.97
OI008675,ORD02921,PROD0010,1,6076.89,6076.89
OI008676,ORD02922,PROD0075,1,6607.99,6607.99
OI008677,ORD02922,PROD0092,2,5652.98,11305.96
OI008678,ORD02922,PROD0002,1,7391.07,7391.07
OI008679,ORD02922,PROD0005,2,2068.49,4136.98
OI008680,ORD02922,PROD0045,2,9647.19,19294.38
OI008681,ORD02923,PROD0039,1,6029.55,6029.55
OI008682,ORD02924,PROD0038,3,5439.85,16319.55
OI008683,ORD02924,PROD0003,2,960.69,1921.38
OI008684,ORD02924,PROD0083,2,6155.61,12311.22
OI008685,ORD02924,PROD0103,1,8734.45,8734.45
OI008686,ORD02924,PROD0058,3,1996.74,5990.22
OI008687,ORD02925,PROD0105,2,2306.94,4613.88
OI008688,ORD02925,PROD0077,3,4018.28,12054.84
OI008689,ORD02926,PROD0040,3,8799.35,26398.05
OI008690,ORD02926,PROD0024,3,4016.76,12050.28
OI008691,ORD02926,PROD0105,1,2306.94,2306.94
OI008692,ORD02927,PROD0042,3,947.97,2843.91
OI008693,ORD02927,PROD0007,2,7612.19,15224.38
OI008694,ORD02927,PROD0001,1,347.61,347.61
OI008695,ORD02927,PROD0099,3,8659.6,25978.8
OI008696,ORD02928,PROD0041,3,673.46,2020.38
OI008697,ORD02928,PROD0012,2,3002.46,6004.92
OI008698,ORD02928,PROD0083,2,6155.61,12311.22
OI008699,ORD02928,PROD0016,2,1710.28,3420.56
OI008700,ORD02929,PROD0042,1,947.97,947.97
OI008701,ORD02930,PROD0070,3,4820.21,14460.63
OI008702,ORD02931,PROD0002,2,7391.07,14782.14
OI008703,ORD02931,PROD0014,1,7753.38,7753.38
OI008704,ORD02931,PROD0048,3,2324.5,6973.5
OI008705,ORD02931,PROD0025,3,2722.31,8166.93
OI008706,ORD02932,PROD0106,1,2858.17,2858.17
OI008707,ORD02932,PROD0040,3,8799.35,26398.05
OI008708,ORD02933,PROD0083,3,6155.61,18466.83
OI008709,ORD02933,PROD0021,2,2367.58,4735.16
OI008710,ORD02933,PROD0092,1,5652.98,5652.98
OI008711,ORD02934,PROD0029,1,1613.13,1613.13
OI008712,ORD02934,PROD0004,2,2264.52,4529.04
OI008713,ORD02934,PROD0080,2,5422.58,10845.16
OI008714,ORD02935,PROD0049,1,2378.14,2378.14
OI008715,ORD02935,PROD0071,1,663.11,663.11
OI008716,ORD02935,PROD0008,3,2850.93,8552.79
OI008717,ORD02935,PROD0061,2,600.82,1201.64
OI008718,ORD02935,PROD0101,3,8042.13,24126.39
OI008719,ORD02936,PROD0047,3,4437.19,13311.57
OI008720,ORD02936,PROD0083,1,6155.61,6155.61
OI008721,ORD02936,PROD0014,1,7753.38,7753.38
OI008722,ORD02937,PROD0028,2,5144.31,10288.62
OI008723,ORD02937,PROD0054,1,1985.06,1985.06
OI008724,ORD02938,PROD0115,1,6269.24,6269.24
OI008725,ORD02939,PROD0082,2,1661.69,3323.38
OI008726,ORD02939,PROD0110,3,4402.18,13206.54
OI008727,ORD02939,PROD0059,2,1916.53,3833.06
OI008728,ORD02939,PROD0090,2,135.1,270.2
OI008729,ORD02939,PROD0078,1,3230.15,3230.15
OI008730,ORD02940,PROD0030,1,6004.45,6004.45
OI008731,ORD02941,PROD0017,3,7048.02,21144.06
OI008732,ORD02941,PROD0093,1,5501.34,5501.34
OI008733,ORD02941,PROD0037,1,6128.81,6128.81
OI008734,ORD02941,PROD0097,1,3601.42,3601.42
OI008735,ORD02942,PROD0057,3,7309.31,21927.93
OI008736,ORD02942,PROD0025,2,2722.31,5444.62
OI008737,ORD02943,PROD0079,1,4637.03,4637.03
OI008738,ORD02944,PROD0047,2,4437.19,8874.38
OI008739,ORD02945,PROD0061,1,600.82,600.82
OI008740,ORD02945,PROD0064,3,1729.91,5189.73
OI008741,ORD02945,PROD0055,3,4293.43,12880.29
OI008742,ORD02945,PROD0114,2,3705.79,7411.58
OI008743,ORD02945,PROD0044,1,1734.76,1734.76
OI008744,ORD02946,PROD0095,3,8999.92,26999.76
OI008745,ORD02946,PROD0041,3,673.46,2020.38
OI008746,ORD02946,PROD0084,1,6711.85,6711.85
OI008747,ORD02947,PROD0088,1,5103.55,5103.55
OI008748,ORD02947,PROD0092,2,5652.98,11305.96
OI008749,ORD02947,PROD0061,2,600.82,1201.64
OI008750,ORD02948,PROD0104,3,8184.21,24552.63
OI008751,ORD02948,PROD0095,3,8999.92,26999.76
OI008752,ORD02949,PROD0039,3,6029.55,18088.65
OI008753,ORD02949,PROD0098,2,9740.99,19481.98
OI008754,ORD02950,PROD0084,3,6711.85,20135.55
OI008755,ORD02950,PROD0063,1,4907.85,4907.85
OI008756,ORD02950,PROD0055,1,4293.43,4293.43
OI008757,ORD02950,PROD0111,3,6101.47,18304.41
OI008758,ORD02951,PROD0076,1,2122.17,2122.17
OI008759,ORD02951,PROD0108,3,3378.38,10135.14
OI008760,ORD02951,PROD0054,2,1985.06,3970.12
OI008761,ORD02952,PROD0026,1,2701.14,2701.14
OI008762,ORD02952,PROD0018,2,6386.29,12772.58
OI008763,ORD02952,PROD0101,2,8042.13,16084.26
OI008764,ORD02953,PROD0072,3,778.36,2335.08
OI008765,ORD02953,PROD0033,2,7533.69,15067.38
OI008766,ORD02953,PROD0034,2,3005.65,6011.3
OI008767,ORD02953,PROD0008,1,2850.93,2850.93
OI008768,ORD02954,PROD0065,3,9272.53,27817.59
OI008769,ORD02955,PROD0036,1,8718.13,8718.13
OI008770,ORD02955,PROD0033,3,7533.69,22601.07
OI008771,ORD02955,PROD0115,2,6269.24,12538.48
OI008772,ORD02955,PROD0005,2,2068.49,4136.98
OI008773,ORD02956,PROD0102,3,2741.38,8224.14
OI008774,ORD02956,PROD0052,1,2220.94,2220.94
OI008775,ORD02957,PROD0037,1,6128.81,6128.81
OI008776,ORD02957,PROD0100,3,345.38,1036.14
OI008777,ORD02957,PROD0010,1,6076.89,6076.89
OI008778,ORD02958,PROD0006,3,2282.36,6847.08
OI008779,ORD02958,PROD0064,3,1729.91,5189.73
OI008780,ORD02958,PROD0108,2,3378.38,6756.76
OI008781,ORD02958,PROD0060,2,4486.99,8973.98
OI008782,ORD02959,PROD0118,1,6682.8,6682.8
OI008783,ORD02960,PROD0101,3,8042.13,24126.39
OI008784,ORD02960,PROD0065,3,9272.53,27817.59
OI008785,ORD02960,PROD0004,1,2264.52,2264.52
OI008786,ORD02960,PROD0080,2,5422.58,10845.16
OI008787,ORD02960,PROD0084,1,6711.85,6711.85
OI008788,ORD02961,PROD0018,3,6386.29,19158.87
OI008789,ORD02961,PROD0050,3,2366.52,7099.56
OI008790,ORD02961,PROD0007,3,7612.19,22836.57
OI008791,ORD02961,PROD0093,2,5501.34,11002.68
OI008792,ORD02962,PROD0067,1,6652.53,6652.53
OI008793,ORD02963,PROD0036,1,8718.13,8718.13
OI008794,ORD02963,PROD0005,2,2068.49,4136.98
OI008795,ORD02964,PROD0116,1,5120.51,5120.51
OI008796,ORD02964,PROD0058,1,1996.74,1996.74
OI008797,ORD02965,PROD0040,2,8799.35,17598.7
OI008798,ORD02965,PROD0105,3,2306.94,6920.82
OI008799,ORD02965,PROD0098,1,9740.99,9740.99
OI008800,ORD02966,PROD0038,2,5439.85,10879.7
OI008801,ORD02966,PROD0067,2,6652.53,13305.06
OI008802,ORD02967,PROD0099,2,8659.6,17319.2
OI008803,ORD02968,PROD0086,1,7449.93,7449.93
OI008804,ORD02968,PROD0047,2,4437.19,8874.38
OI008805,ORD02968,PROD0114,1,3705.79,3705.79
OI008806,ORD02968,PROD0083,1,6155.61,6155.61
OI008807,ORD02968,PROD0077,1,4018.28,4018.28
OI008808,ORD02969,PROD0037,1,6128.81,6128.81
OI008809,ORD02970,PROD0037,1,6128.81,6128.81
OI008810,ORD02970,PROD0051,1,801.49,801.49
OI008811,ORD02970,PROD0073,2,4097.38,8194.76
OI008812,ORD02970,PROD0035,1,9721.69,9721.69
OI008813,ORD02970,PROD0018,1,6386.29,6386.29
OI008814,ORD02971,PROD0115,1,6269.24,6269.24
OI008815,ORD02971,PROD0109,3,1867.82,5603.46
OI008816,ORD02971,PROD0041,3,673.46,2020.38
OI008817,ORD02971,PROD0071,2,663.11,1326.22
OI008818,ORD02972,PROD0055,2,4293.43,8586.86
OI008819,ORD02972,PROD0046,2,7158.19,14316.38
OI008820,ORD02973,PROD0059,3,1916.53,5749.59
OI008821,ORD02973,PROD0107,2,3576.35,7152.7
OI008822,ORD02973,PROD0117,2,7002.36,14004.72
OI008823,ORD02973,PROD0009,1,1111.88,1111.88
OI008824,ORD02973,PROD0005,1,2068.49,2068.49
OI008825,ORD02974,PROD0011,2,5408.66,10817.32
OI008826,ORD02974,PROD0041,1,673.46,673.46
OI008827,ORD02975,PROD0051,2,801.49,1602.98
OI008828,ORD02975,PROD0078,2,3230.15,6460.3
OI008829,ORD02975,PROD0073,2,4097.38,8194.76
OI008830,ORD02975,PROD0060,3,4486.99,13460.97
OI008831,ORD02975,PROD0046,1,7158.19,7158.19
OI008832,ORD02976,PROD0017,3,7048.02,21144.06
OI008833,ORD02976,PROD0120,2,3108.36,6216.72
OI008834,ORD02977,PROD0056,1,6766.31,6766.31
OI008835,ORD02978,PROD0071,2,663.11,1326.22
OI008836,ORD02978,PROD0090,3,135.1,405.3
OI008837,ORD02978,PROD0006,1,2282.36,2282.36
OI008838,ORD02978,PROD0102,1,2741.38,2741.38
OI008839,ORD02979,PROD0077,2,4018.28,8036.56
OI008840,ORD02979,PROD0079,2,4637.03,9274.06
OI008841,ORD02979,PROD0063,1,4907.85,4907.85
OI008842,ORD02979,PROD0101,1,8042.13,8042.13
OI008843,ORD02980,PROD0120,1,3108.36,3108.36
OI008844,ORD02980,PROD0082,3,1661.69,4985.07
OI008845,ORD02980,PROD0102,2,2741.38,5482.76
OI008846,ORD02980,PROD0034,1,3005.65,3005.65
OI008847,ORD02981,PROD0045,2,9647.19,19294.38
OI008848,ORD02981,PROD0085,3,9395.41,28186.23
OI008849,ORD02981,PROD0023,1,8776.04,8776.04
OI008850,ORD02981,PROD0120,1,3108.36,3108.36
OI008851,ORD02982,PROD0086,3,7449.93,22349.79
OI008852,ORD02982,PROD0119,2,6193.6,12387.2
OI008853,ORD02982,PROD0073,3,4097.38,12292.14
OI008854,ORD02982,PROD0099,3,8659.6,25978.8
OI008855,ORD02983,PROD0011,1,5408.66,5408.66
OI008856,ORD02983,PROD0023,1,8776.04,8776.04
OI008857,ORD02984,PROD0004,1,2264.52,2264.52
