payment_id,order_id,payment_date,payment_method,payment_status,amount_paid,transaction_id
PAY02767,ORD02767,25-10-2024,UPI,Pending,4733.04,6e514485-4ff2-4657-a15c-09001214e9a6
PAY02768,ORD02768,06-11-2024,Credit Card,Failed,44044.42,69ab7bf3-0178-4302-ada7-0e4fb6b245a2
PAY02769,ORD02769,31-08-2024,UPI,Success,23980.82,64002395-3782-4e84-8c88-90f5c45c055e
PAY02770,ORD02770,07-01-2025,COD,Success,0,7973653c-67d2-4544-b991-c5dd2ab55053
PAY02771,ORD02771,30-11-2024,Credit Card,Failed,0,ab21c9e1-cb31-4e8c-91b7-822993012474
PAY02772,ORD02772,16-03-2025,Net Banking,Failed,4054.07,7019ec88-0b4a-4294-abad-32117cac6362
PAY02773,ORD02773,08-10-2024,Net Banking,Pending,42651.52,93828dba-ea1a-4a97-ab2c-8563f26c7e67
PAY02774,ORD02774,10-08-2024,Net Banking,Failed,40893.38,9d6147e3-d38b-42ba-8492-eb2704b59ead
PAY02775,ORD02775,27-02-2025,Net Banking,Pending,3459.82,16434261-b0b0-4d7b-9cb9-c836a4f49f0d
PAY02776,ORD02776,15-01-2025,Credit Card,Success,36410.05,7e5acfc6-e264-4d73-9352-dbc5db9a81c0
PAY02777,ORD02777,11-02-2025,Net Banking,Failed,50095.06,04cf894a-8b1a-412d-822a-59e2c8223a32
PAY02778,ORD02778,07-06-2025,Net Banking,Pending,0,9e499669-c179-4f3b-a03c-c16da6dabbd5
PAY02779,ORD02779,15-01-2025,Net Banking,Failed,34630.37,39e79da8-c6d8-4469-bba0-bab2797ed4a4
PAY02780,ORD02780,25-03-2025,Credit Card,Pending,0,d96d981a-3a11-4346-a52c-1b0dcfbd9955
PAY02781,ORD02781,07-06-2025,UPI,Success,0,00c26fb1-9a20-4d1a-91d0-a69377f2ed81
PAY02782,ORD02782,02-07-2024,UPI,Pending,47970.16,905af7d8-e907-45c5-a11f-c5298b070f1c
PAY02783,ORD02783,17-01-2025,UPI,Pending,2858.17,f5407453-233a-408a-9c1d-ea7d35f13b93
PAY02784,ORD02784,04-11-2024,COD,Failed,19109.63,cb152773-38e0-40ef-9469-d26ad7720fbe
PAY02785,ORD02785,26-06-2024,Net Banking,Pending,25427.66,e5385f6e-389c-426d-8e09-ab3fb3ca72f2
PAY02786,ORD02786,26-08-2024,Credit Card,Failed,35300.42,857842db-f42c-4f33-8caa-0842db98350d
PAY02787,ORD02787,22-01-2025,Net Banking,Failed,1996.74,85545817-0df0-4620-ab0b-b5837fc1b60c
PAY02788,ORD02788,15-06-2025,COD,Failed,0,70ea8ec3-1787-48f4-b2dc-2fac10b0f7e1
PAY02789,ORD02789,25-05-2025,Credit Card,Success,38869.5,214d6aa2-616a-4cb5-849b-03e28857741e
PAY02790,ORD02790,07-10-2024,Net Banking,Success,49370.05,9dd3ddf9-d21f-408f-8b96-faf0186a76cc
PAY02791,ORD02791,03-04-2025,UPI,Failed,27090.7,b3fdbf33-d12d-493c-9944-e87a45e75c95
PAY02792,ORD02792,29-06-2024,COD,Success,48245.54,c1b51d35-f125-4614-8894-1fbcff1dc894
PAY02793,ORD02793,31-10-2024,Net Banking,Pending,31073.35,85fea5d0-35bc-4790-a555-d2a6f9d8af05
PAY02794,ORD02794,21-05-2025,COD,Failed,28550.44,44133147-d0eb-4f84-bbbf-b3f119eb48af
PAY02795,ORD02795,08-03-2025,UPI,Success,0,216d1e6d-4268-4ff7-9fe6-d9e9672774a3
PAY02796,ORD02796,19-03-2025,COD,Success,26377.86,b08a8160-74c6-4326-b28c-a8d15a91d8fe
PAY02797,ORD02797,13-11-2024,COD,Success,56987.95,161953cd-de24-4851-89d4-a954ee4b9fc9
PAY02798,ORD02798,14-12-2024,Net Banking,Pending,37749.21,f74b4a84-d7d5-4935-b644-5d74ffcbc08b
PAY02799,ORD02799,24-06-2024,COD,Success,0,ad0482aa-f825-4471-b5e9-504e4398a591
PAY02800,ORD02800,13-02-2025,COD,Success,690.76,e06485fc-e431-403b-85a9-a71c479295f5
PAY02801,ORD02801,10-08-2024,Net Banking,Failed,6004.45,6b81e91e-7436-4aae-971a-b98c46681ef9
PAY02802,ORD02802,16-02-2025,Credit Card,Failed,0,cc65cf72-3118-4553-9dbe-3930778172d7
PAY02803,ORD02803,03-05-2025,COD,Success,55518.63,a02317dc-27a9-4164-b45f-e245973a06df
PAY02804,ORD02804,22-03-2025,Credit Card,Success,36197.57,cf0d26a4-5fe6-4aa6-837b-3898b00e1776
PAY02805,ORD02805,24-06-2024,Net Banking,Success,0,e924e2ec-bf51-43ec-9c6d-049cb1898c6f
PAY02806,ORD02806,28-07-2024,Net Banking,Pending,49191.39,32b7e11c-d6c7-42cf-be70-93f6ea91b2a5
PAY02807,ORD02807,08-12-2024,Net Banking,Success,0,0d52f0bb-6988-40ab-9c73-49c57f00b006
PAY02808,ORD02808,18-09-2024,UPI,Failed,11633.82,44a5d8aa-e6dc-43a8-8fda-7b45f71149ea
PAY02809,ORD02809,31-10-2024,Credit Card,Pending,6155.61,a182a864-21cd-4d92-9f80-228497d5fd4f
PAY02810,ORD02810,20-08-2024,UPI,Success,59639.86,ec9746dd-8a9d-42d7-b0fd-774ab849bb26
PAY02811,ORD02811,05-05-2025,COD,Success,28313.88,57a72d74-4712-4d3e-941e-6187bc61f26a
PAY02812,ORD02812,18-09-2024,UPI,Failed,26709.24,0f51a87a-4461-430e-bb1c-d9563fce7907
PAY02813,ORD02813,28-05-2025,COD,Success,5439.85,c0c5b3a8-4e90-4f03-8386-d3e9f630598a
PAY02814,ORD02814,27-07-2024,Net Banking,Failed,46842.68,a7d4522e-fe38-413a-97e1-09af643e4290
PAY02815,ORD02815,20-06-2025,UPI,Failed,0,95d6fa04-10a1-42b6-8afb-fa644468b9dc
PAY02816,ORD02816,04-05-2025,COD,Pending,8033.52,5bbf2cd2-5af5-4681-8a1b-0069c1ad63b2
PAY02817,ORD02817,01-07-2024,UPI,Failed,3399.32,5bd37548-25dc-4b2e-b4d1-1abdc6660deb
PAY02818,ORD02818,11-01-2025,Credit Card,Success,17290.34,56e8e402-0843-4bef-b3d9-409177c568cc
PAY02819,ORD02819,10-05-2025,Net Banking,Failed,15044.9,36da0a19-412b-43cc-84fc-acae2de47f7c
PAY02820,ORD02820,16-11-2024,UPI,Success,8172.83,9036ccad-19de-44eb-9cdf-98b6b7388ad2
PAY02821,ORD02821,02-08-2024,Credit Card,Pending,0,df909598-02c7-44cd-9dd0-a93b75314052
PAY02822,ORD02822,31-01-2025,Net Banking,Failed,25046.72,9fe5d010-8305-42f0-a16f-02621a0791bb
PAY02823,ORD02823,28-02-2025,COD,Pending,7102.74,0d8a46f7-a019-4f44-8f7b-9496903cdc6e
PAY02824,ORD02824,10-01-2025,Net Banking,Success,8194.76,e4d4887b-69f7-4ee3-87f5-d8f49f35f833
PAY02825,ORD02825,09-10-2024,COD,Failed,45713.22,89de27ff-cfeb-4023-aaad-55a4783a2a85
PAY02826,ORD02826,15-09-2024,Net Banking,Success,55114.18,a8e7cf07-dd91-4062-9bc8-e0125f3a7bd1
PAY02827,ORD02827,30-08-2024,UPI,Pending,16084.26,97fa06aa-5c70-4d38-961d-e4e82587dc0b
PAY02828,ORD02828,25-06-2024,Net Banking,Pending,45226.59,8d14a5dc-8537-45b8-9f29-a4793a0e77b2
PAY02829,ORD02829,25-10-2024,COD,Pending,35798.8,7e04e18d-e69c-456c-9a45-a9f765759499
PAY02830,ORD02830,30-08-2024,UPI,Failed,27330.21,254428d9-4a60-4776-9916-50183fbc032f
PAY02831,ORD02831,27-10-2024,COD,Success,2404.47,482e0aa7-aa1a-4c88-bc5b-4d5fbbdf7545
PAY02832,ORD02832,01-08-2024,UPI,Pending,0,8ca32bbc-9c7c-4ab0-8f11-3677fb3f8a02
PAY02833,ORD02833,19-07-2024,COD,Failed,0,da0a9864-00c6-4ca3-ae13-54ee514e5c52
PAY02834,ORD02834,01-09-2024,Net Banking,Pending,4702.12,533ce0b0-4933-4b11-a7f0-da7f908749e7
PAY02835,ORD02835,03-10-2024,COD,Pending,0,704c624c-cb24-4538-9bee-974cc1759b42
PAY02836,ORD02836,06-05-2025,Credit Card,Failed,0,c322743c-46b2-463f-af9c-935aff85088c
PAY02837,ORD02837,30-03-2025,Net Banking,Failed,29944.19,c4b5702a-51c7-4fb4-a103-41e9d93657cf
PAY02838,ORD02838,17-04-2025,UPI,Pending,6269.24,2ee6cb53-0ad9-4d8d-b688-39333b813df3
PAY02839,ORD02839,06-06-2025,Credit Card,Success,35165.44,d1e00d03-3ce7-4848-91f0-980d0c56794d
PAY02840,ORD02840,10-03-2025,Net Banking,Pending,0,7cfce8cf-2b37-4a47-b3be-2620c9c85206
PAY02841,ORD02841,19-05-2025,COD,Failed,26461.68,522c265c-1972-42dc-a68f-619f19ac2363
PAY02842,ORD02842,05-12-2024,COD,Failed,4707.39,ba3357a6-9336-4fc4-a7ae-cace4dd3488d
PAY02843,ORD02843,23-06-2025,UPI,Failed,32461.83,773fc501-93b1-4ddb-9774-da7ea1537d4b
PAY02844,ORD02844,05-05-2025,COD,Success,18077.53,66a39550-5d4a-43c2-810e-10ecf1d23100
PAY02845,ORD02845,12-12-2024,Credit Card,Success,5749.59,238324fc-9fd5-4cb6-9539-e90077cb7f46
PAY02846,ORD02846,20-02-2025,COD,Failed,0,d6a6f8dd-6853-4ed2-97e4-0a3147f6d7bd
PAY02847,ORD02847,07-04-2025,UPI,Pending,0,b0588c86-060e-4424-882a-a9757f5ed252
PAY02848,ORD02848,05-05-2025,Net Banking,Success,46521.44,c95f0258-6f0a-4718-8dff-250a971fb8a9
PAY02849,ORD02849,23-01-2025,UPI,Pending,22861.36,a8a07a7c-0e30-4928-906c-9d31a202d264
PAY02850,ORD02850,22-02-2025,UPI,Pending,27817.59,cf55ce78-3637-4f8c-89a6-7aabca9b3ae5
PAY02851,ORD02851,26-10-2024,Credit Card,Success,6011.3,87b183f1-a37e-4f4b-bdc6-387dbc11cb4a
PAY02852,ORD02852,13-05-2025,UPI,Pending,0,4b83db80-ce34-4337-afd3-73a8d8f38235
PAY02853,ORD02853,25-06-2024,Net Banking,Failed,0,75501eed-347e-4582-b923-422e7b755ede
PAY02854,ORD02854,25-01-2025,COD,Success,0,b419b9e9-c996-4dfe-b3a1-faa00fd6f941
PAY02855,ORD02855,02-09-2024,Credit Card,Success,28906.22,b8c4866d-f9a3-49ab-b979-8ef783b2f571
PAY02856,ORD02856,10-06-2025,Credit Card,Pending,0,bbbe428e-b766-4819-bc75-738f6838076a
PAY02857,ORD02857,10-09-2024,COD,Success,34534.37,b1d6be72-8718-49cc-b380-69be56a9360a
PAY02858,ORD02858,05-01-2025,Credit Card,Success,0,29eb659e-a400-4050-b44d-9904f6c73508
PAY02859,ORD02859,08-03-2025,COD,Failed,11166.37,fd742185-983e-4e5a-ae37-0ebaaff3f0df
PAY02860,ORD02860,30-04-2025,Net Banking,Success,70392.8,01065968-4c30-4da9-9295-2a40cd835773
PAY02861,ORD02861,30-08-2024,Credit Card,Pending,6091.58,ec09cf48-5ff9-4554-bed7-baadbcc031e3
PAY02862,ORD02862,04-11-2024,Credit Card,Failed,0,49b8657f-da61-44a2-abaa-682356595b5e
PAY02863,ORD02863,19-09-2024,Credit Card,Success,17975.5,33c0d268-9672-4aeb-88a4-9d03cfc0ae4e
PAY02864,ORD02864,26-04-2025,COD,Failed,0,de21acda-e0ad-4454-a389-2153bc15c829
PAY02865,ORD02865,27-07-2024,COD,Pending,24060.54,eace311b-4a7f-4841-9efd-79a8d4b9c8f4
PAY02866,ORD02866,23-08-2024,Credit Card,Failed,0,419cb599-a10b-4433-a281-5d76e7c715c1
PAY02867,ORD02867,24-09-2024,Credit Card,Failed,19481.98,2f0e01ba-8ef6-4e85-8426-44ea5ed67fde
PAY02868,ORD02868,22-04-2025,COD,Success,26154.39,609dfcc6-70d3-4e35-9849-1608dc76d967
PAY02869,ORD02869,12-05-2025,Credit Card,Success,26149.51,43536784-0747-4370-887b-f7a763b0bd34
PAY02870,ORD02870,13-02-2025,Net Banking,Pending,56033.56,7e3a8e0c-aa4b-4dcf-bb2a-a40f106c9d08
PAY02871,ORD02871,06-09-2024,Credit Card,Success,1602.98,b6860a6d-adfe-4027-8e92-7796f8ba74f8
PAY02872,ORD02872,17-03-2025,Credit Card,Success,18825.98,9993af6c-a382-4877-afbb-f6bc825eeafc
PAY02873,ORD02873,10-06-2025,Credit Card,Success,39119.39,003059ef-2c17-4ce9-a58c-2038941f0245
PAY02874,ORD02874,02-04-2025,UPI,Failed,0,e7ff526c-884c-4120-8fc8-19c490983009
PAY02875,ORD02875,03-11-2024,UPI,Success,14878.17,309168aa-954d-41b7-be25-398e0faff9a6
PAY02876,ORD02876,23-10-2024,COD,Pending,0,af216aee-839c-40d3-9a20-85e677a6a8aa
PAY02877,ORD02877,06-02-2025,Credit Card,Success,0,8a4fdcef-143e-4ef9-9f48-cfc5cbb22b71
PAY02878,ORD02878,11-05-2025,Credit Card,Pending,32510.36,9801299a-e378-47ff-8e8f-aa099d1b9d93
PAY02879,ORD02879,23-05-2025,Net Banking,Failed,27931.33,b2eb426e-6522-49c6-8df4-d4c56f1ff6bc
PAY02880,ORD02880,16-04-2025,Credit Card,Success,0,307116ec-b977-4f2a-a96f-39d67c957d73
PAY02881,ORD02881,02-02-2025,Net Banking,Failed,1326.22,a7bfe470-806e-48a6-96ca-c7e48726fa36
PAY02882,ORD02882,15-08-2024,UPI,Pending,0,b9870c76-cbd0-4e71-92a2-81f067d34c67
PAY02883,ORD02883,21-12-2024,Credit Card,Pending,22954.36,a550948e-6a55-414a-ad0b-2008b1af5f77
PAY02884,ORD02884,19-01-2025,UPI,Pending,30641.62,33bb5cb0-cbb4-4c7e-b538-d5edfd919212
PAY02885,ORD02885,26-09-2024,COD,Failed,61292,809b9ac2-53c0-4fa5-9265-ac8c0069cbc0
PAY02886,ORD02886,30-07-2024,Net Banking,Success,39664.41,a0ff340d-5052-46fe-9f73-be21ecb219d4
PAY02887,ORD02887,04-06-2025,Net Banking,Failed,67008.84,9b6671a2-bbc4-4f34-bfc3-1896dedb30df
PAY02888,ORD02888,21-06-2025,Net Banking,Success,6682.8,ddcd35fd-aeb5-461a-84c7-aad540248fea
PAY02889,ORD02889,27-03-2025,COD,Success,24522.45,1169b014-5183-4970-a789-207d149f9e4e
PAY02890,ORD02890,13-05-2025,COD,Failed,26999.76,4407581f-3faf-4135-8e8f-e0edad2aa67f
PAY02891,ORD02891,13-04-2025,COD,Pending,34223.18,39f9b30b-f7f0-4254-915a-0ccdd62822c8
PAY02892,ORD02892,12-05-2025,UPI,Success,54996.84,8c93159a-5ad7-405b-9c29-50bea46a70ac
PAY02893,ORD02893,30-10-2024,Credit Card,Success,6288.06,e53494ea-6c8e-4c89-b26c-f7ca2d470a1f
PAY02894,ORD02894,02-10-2024,UPI,Success,11897.11,91651253-12dc-4320-af3a-29210685b5c1
PAY02895,ORD02895,06-05-2025,COD,Failed,37800.62,7bb73ee2-1918-48c2-9aea-d8ca4dd64e37
PAY02896,ORD02896,12-05-2025,Credit Card,Success,7681.76,f246551f-d289-4418-8e5d-b0da8b0ea38c
PAY02897,ORD02897,21-05-2025,Credit Card,Success,0,c2ea00b0-57cc-40dd-85ed-1f226ff50830
PAY02898,ORD02898,31-03-2025,COD,Pending,5990.22,1fac747b-26ad-4ab7-98d0-cd0d98029f50
PAY02899,ORD02899,27-07-2024,Credit Card,Success,8552.79,048c2cb0-ec16-4c8b-9287-62b94a0b9801
PAY02900,ORD02900,11-01-2025,COD,Failed,0,864f6f76-067b-4db1-a7b7-3e333df1e23a
PAY02901,ORD02901,14-08-2024,COD,Failed,10676.46,eb6a77b4-294c-45c3-8c0d-0cb26e344d9e
PAY02902,ORD02902,01-07-2024,Credit Card,Success,11654.68,aedfc54a-d3d4-41f9-8668-88dfd6f07e56
PAY02903,ORD02903,26-09-2024,UPI,Failed,27968.29,0b2b566b-b6fd-4bfa-9f5d-d7376905cec8
PAY02904,ORD02904,08-11-2024,UPI,Failed,39566.13,9991d359-fbe5-45c1-92d0-ea2d20cbd582
PAY02905,ORD02905,29-10-2024,COD,Failed,39417.24,4ee7086e-760b-45de-b301-c8d51c975174
PAY02906,ORD02906,12-04-2025,COD,Success,0,eb6db135-8c41-463f-86c1-d2d533964c92
PAY02907,ORD02907,19-08-2024,COD,Success,46859.97,378e248a-e628-48c0-85f8-eecb7893373b
PAY02908,ORD02908,13-03-2025,Credit Card,Pending,65014.45,90fa021b-72c9-4f2f-9c1b-4447b94a8dbf
PAY02909,ORD02909,18-09-2024,Net Banking,Success,24541.59,92dbeda5-59c4-41c6-a5c1-66e74892161f
PAY02910,ORD02910,30-08-2024,Credit Card,Failed,57184.86,3bd54c32-a31e-4220-87ae-210c1a1623fc
PAY02911,ORD02911,23-06-2025,UPI,Failed,41071.08,f1930a60-1a01-4912-af2e-66c6734dc1b2
PAY02912,ORD02912,26-05-2025,Net Banking,Success,6980.4,7d9516ef-a7f2-445f-8d2f-510efd4850ce
PAY02913,ORD02913,04-06-2025,Net Banking,Success,0,914b4011-7ef2-4ae0-8afe-1b0ad9160afb
PAY02914,ORD02914,04-08-2024,Net Banking,Success,47931.73,50b51070-39dd-497f-946a-fde4a125af2c
PAY02915,ORD02915,29-11-2024,UPI,Pending,16319.55,e55cd842-68ea-43cc-b3c5-5183a7343adf
PAY02916,ORD02916,18-07-2024,COD,Pending,0,ee9401d8-23fe-4f29-90de-2a166dbc97e9
PAY02917,ORD02917,09-05-2025,Net Banking,Pending,12339.05,4864b0ea-c643-4942-a133-de8b86a95c8e
PAY02918,ORD02918,21-08-2024,UPI,Success,15015.63,a7a1fea8-cae4-46e0-a2ce-65a76b7be853
PAY02919,ORD02919,12-02-2025,COD,Failed,41993.14,4a9d8db5-835d-4eae-b5c9-852c4bd1f7ec
PAY02920,ORD02920,02-04-2025,UPI,Pending,36419.24,17858337-a0ab-4da7-ac04-00aaf8763c37
PAY02921,ORD02921,30-03-2025,COD,Failed,49953.21,a55a3efa-2651-42cd-94c7-e77753636aca
PAY02922,ORD02922,17-09-2024,Net Banking,Pending,0,d0a70648-f89c-4f02-a168-1e583369657a
PAY02923,ORD02923,31-01-2025,Credit Card,Failed,0,27cb8157-e925-4136-8db5-58400b7a0263
PAY02924,ORD02924,17-09-2024,COD,Failed,45276.82,2e40cf8e-b267-426c-9de0-eba7933ca23f
PAY02925,ORD02925,05-04-2025,Credit Card,Failed,16668.72,3d853a46-3525-44eb-8f9b-c155824034a1
PAY02926,ORD02926,02-11-2024,UPI,Failed,40755.27,b34ecdd3-9a70-447c-919f-f1d76c32ba60
PAY02927,ORD02927,25-12-2024,Credit Card,Success,44394.7,57e6514b-2e1d-4698-b466-a92db2585471
PAY02928,ORD02928,18-01-2025,UPI,Success,23757.08,a145fe44-fd5c-4415-9a35-c13fac3ae7c1
PAY02929,ORD02929,13-03-2025,COD,Success,947.97,205f8095-4823-4e64-a68c-90354737d34b
PAY02930,ORD02930,27-01-2025,Net Banking,Pending,14460.63,a751bfaa-ed6b-4b6d-8e76-eb5d322f4011
PAY02931,ORD02931,06-11-2024,COD,Failed,0,4c8bfb7c-eaf5-4bdf-9ac6-2da0e1357cbe
PAY02932,ORD02932,29-11-2024,COD,Pending,29256.22,6dee73ec-bb9f-4308-941f-e396a4bdf1a9
PAY02933,ORD02933,12-09-2024,UPI,Failed,28854.97,c22758e5-8c67-4f0a-b9d1-3f75713806dd
PAY02934,ORD02934,23-05-2025,COD,Failed,16987.33,3a7acdf6-dab8-49a6-a716-798867bb1081
PAY02935,ORD02935,04-03-2025,Net Banking,Pending,36922.07,979f3141-93e1-4383-87d6-3cb27c33e00b
PAY02936,ORD02936,13-01-2025,COD,Pending,27220.56,c4c9161a-f6f8-4143-8b70-5c33922beb91
PAY02937,ORD02937,21-05-2025,Credit Card,Success,12273.68,0b95cffd-09aa-4f1a-8d39-ab707759bba1
PAY02938,ORD02938,20-07-2024,Credit Card,Pending,6269.24,c6d533d8-9653-406c-9c66-39664129b862
PAY02939,ORD02939,26-06-2024,COD,Pending,23863.33,8fdc555a-18fa-4521-b369-40343f4dedff
PAY02940,ORD02940,15-05-2025,Net Banking,Pending,6004.45,65e69b0f-8938-4d86-b54a-d426179c445c
PAY02941,ORD02941,14-02-2025,UPI,Failed,36375.63,d0c5a6de-9937-4d03-ae0f-66fc9ea4e35d
PAY02942,ORD02942,17-03-2025,COD,Success,27372.55,4dd24d3b-c689-4e8d-a5da-a73f022d2063
PAY02943,ORD02943,27-11-2024,Net Banking,Failed,4637.03,759a32a9-800f-4010-8b20-42c58d443d4c
PAY02944,ORD02944,25-08-2024,UPI,Failed,8874.38,06cf1595-d000-430e-9898-fc2974f95715
PAY02945,ORD02945,27-09-2024,Credit Card,Success,27817.18,4e4f8511-24c0-43cf-bf46-4498ccacf5e4
PAY02946,ORD02946,12-12-2024,COD,Failed,35731.99,8eeda431-0113-480c-b004-3b15bee55f6c
PAY02947,ORD02947,05-02-2025,Net Banking,Success,0,20554577-31e0-4d80-a356-457051d075a6
PAY02948,ORD02948,18-05-2025,Credit Card,Success,0,e0fa55f1-44ba-4bbe-8675-965bf4a19276
PAY02949,ORD02949,19-06-2025,Credit Card,Pending,37570.63,fc0d8c67-b032-446c-b9e1-256034ddfbba
PAY02950,ORD02950,18-09-2024,Net Banking,Failed,47641.24,38538108-bd7a-4751-828b-f21ebec38aa7
PAY02951,ORD02951,20-03-2025,UPI,Success,0,c47f4ab9-2a01-4f58-bd6c-5373e07f71f8
PAY02952,ORD02952,08-08-2024,UPI,Success,31557.98,69df7dd5-fa87-4dc6-8533-b04ac8c082f9
PAY02953,ORD02953,03-03-2025,UPI,Pending,0,4e2156f0-5e9d-4085-848d-8a754e127850
PAY02954,ORD02954,16-05-2025,UPI,Failed,27817.59,e32473ab-210d-432b-9893-98231f69d5f8
PAY02955,ORD02955,07-10-2024,Net Banking,Pending,47994.66,15e13cfa-84fb-4bd2-ab0e-edaa013b30ed
PAY02956,ORD02956,19-07-2024,Net Banking,Success,10445.08,d908713c-54bd-4f0e-a161-4e8d783eaeac
PAY02957,ORD02957,16-11-2024,Net Banking,Success,13241.84,a8bba666-2a55-4546-9bb0-01d2964fa9a1
PAY02958,ORD02958,06-04-2025,UPI,Pending,27767.55,0b66e9b2-f6a5-437b-92d7-42ef010d051d
PAY02959,ORD02959,02-10-2024,UPI,Success,6682.8,1195b016-0f71-47cb-9053-3cdf9ab134c0
PAY02960,ORD02960,21-08-2024,COD,Failed,71765.51,0da1fad7-7963-4cc3-9866-d67a0f2b6e89
PAY02961,ORD02961,13-01-2025,Credit Card,Success,60097.68,ace59928-9787-4087-b863-df3c6718fa15
PAY02962,ORD02962,16-06-2025,Credit Card,Pending,6652.53,b9454845-01bd-4469-812a-5b60925b9e36
PAY02963,ORD02963,23-05-2025,Net Banking,Failed,12855.11,9e42bd18-268a-4732-9638-d8ccde4e77da
PAY02964,ORD02964,14-02-2025,Net Banking,Success,7117.25,db7180a5-cb19-4ae7-ae9e-bf6b1febd8d6
PAY02965,ORD02965,23-10-2024,Credit Card,Failed,0,da0c606b-809a-4701-b1b8-b00a31da3485
PAY02966,ORD02966,10-04-2025,COD,Pending,0,af58bc96-c736-4a22-85b6-02e20527636d
PAY02967,ORD02967,09-05-2025,COD,Pending,0,7907c55a-373e-434f-8879-9204bc96d8cb
PAY02968,ORD02968,07-02-2025,COD,Success,30203.99,5e094b9d-22ff-47a5-98c3-6860f3b44668
PAY02969,ORD02969,25-03-2025,Credit Card,Success,0,76699c62-8164-4916-ad46-9c28145466d4
PAY02970,ORD02970,24-06-2024,Credit Card,Failed,0,bedd1878-73df-4199-8ec1-3cb6a4ce6624
PAY02971,ORD02971,22-09-2024,COD,Success,0,edd6d5cb-ce67-4175-8677-ed13d746c88b
PAY02972,ORD02972,29-11-2024,Net Banking,Pending,22903.24,9c49a92d-0114-410e-b332-cd6de729ec0f
PAY02973,ORD02973,20-07-2024,Net Banking,Success,30087.38,1346ae2b-3ad8-4815-a924-f8f3b50135ac
PAY02974,ORD02974,18-02-2025,COD,Pending,11490.78,7680f46f-9a14-40aa-b89d-77ca250b9d3f
PAY02975,ORD02975,22-10-2024,UPI,Failed,36877.2,bd68dccc-27ba-41f0-a21f-b9d4c8be5db3
PAY02976,ORD02976,30-12-2024,UPI,Pending,0,48262e65-cc0c-4041-9137-d67a5f2c1015
PAY02977,ORD02977,27-03-2025,Credit Card,Pending,0,bc8cd62c-7968-44b2-9fea-2800c0008805
PAY02978,ORD02978,15-08-2024,Net Banking,Pending,6755.26,29552785-2027-4958-8a68-e9d2a579970d
PAY02979,ORD02979,13-05-2025,Net Banking,Failed,0,aba7b82b-36d7-485e-90e0-8e3c0bea5215
PAY02980,ORD02980,16-08-2024,Net Banking,Failed,16581.84,b2c1b0c5-595f-429c-930b-5872b9f204dc
PAY02981,ORD02981,12-02-2025,Net Banking,Failed,59365.01,f5123aba-481f-44dd-8e81-adb057f51f65
PAY02982,ORD02982,18-05-2025,UPI,Pending,0,060912db-7f94-4094-a5bc-cace927f9d5c
PAY02983,ORD02983,14-04-2025,Net Banking,Pending,14184.7,d3d11ccb-f2a1-4c4b-a743-8722d8678f97
PAY02984,ORD02984,13-01-2025,COD,Pending,0,4804bc65-8368-4364-bf03-25e5abbe0bc2
PAY02985,ORD02985,27-03-2025,COD,Pending,9352.76,46d3e552-bfe3-42a2-a1cf-a8dd617c61de
PAY02986,ORD02986,19-08-2024,Net Banking,Pending,30727.07,e5b161e6-5ac5-4ef7-9252-638f041d43b6
PAY02987,ORD02987,16-04-2025,COD,Success,18490.75,882baddf-94f5-4615-a7b7-2b5d1bdb5f52
PAY02988,ORD02988,09-04-2025,Credit Card,Success,0,f00f358c-196d-4f4f-9398-5293a72af4c2
PAY02989,ORD02989,27-02-2025,COD,Success,55856.78,9990fb94-1138-422a-9b8d-1c8c895bd6bb
PAY02990,ORD02990,27-02-2025,Credit Card,Failed,6574.15,46e17dd1-8143-4a8a-8a61-bf65c4eed472
PAY02991,ORD02991,27-03-2025,UPI,Success,31785.48,5d77dfe5-bb8c-422d-8406-c9b1dfb3bff3
PAY02992,ORD02992,02-10-2024,UPI,Pending,0,edc77162-443c-4f9a-8474-596f338095f0
PAY02993,ORD02993,15-05-2025,Credit Card,Failed,16978.11,3c528163-a945-4973-a280-c0ff0fd464c7
PAY02994,ORD02994,15-08-2024,UPI,Failed,15506.76,8294a1a1-062e-4466-9417-56616a59a4a0
PAY02995,ORD02995,15-02-2025,COD,Success,0,672b0395-62e4-4fe0-a784-6be131378503
PAY02996,ORD02996,19-08-2024,UPI,Success,3970.12,f1422f6f-44ae-407e-ab0e-ec50adc28e70
PAY02997,ORD02997,06-12-2024,COD,Failed,58238.09,46fb24f6-5f9d-493a-8531-8cc40b05b7e2
PAY02998,ORD02998,19-08-2024,Net Banking,Failed,39872.19,b341c377-4b99-4155-a12e-06c1b6eead5f
PAY02999,ORD02999,18-04-2025,COD,Pending,13071.17,082a47ad-bf8e-4c4b-aa06-dcf51e3a9ed6
PAY03000,ORD03000,28-05-2025,COD,Failed,0,95b9f31f-9a5d-4324-be2e-19d0b74e5449
PAY03001,ORD03001,08-09-2024,Net Banking,Failed,0,9c7847b8-a316-4aa4-9b2f-c9ed10e8e4db
PAY03002,ORD03002,05-10-2024,COD,Failed,12943.78,f3d96ba1-e73c-41be-8808-cb1e0919d3a2
PAY03003,ORD03003,27-11-2024,Net Banking,Failed,18839.93,8b2b0166-9ad5-4577-afed-38a09eee18d0
PAY03004,ORD03004,13-12-2024,COD,Failed,60159.9,2423e224-582b-42af-9abb-b5bbd034cfd2
